epsilon1,sigma1_MPa
2.6666666666666667e-05,0.399996871459696
5.333333333333333e-05,0.7999706321156015
7.999999999999999e-05,1.199891167608313
0.00010666666666666667,1.5997243367794403
0.0001333333333333333,1.9994331864394268
0.00015999999999999999,2.3989785476830923
0.00018666666666666663,2.798319406877058
0.00021333333333333333,3.1974131642150594
0.00023999999999999998,3.5962158271130176
0.0002666666666666666,3.994682162167712
0.0002933333333333333,4.392765819021566
0.00031999999999999997,4.790419434260188
0.00034666666666666667,5.187594720595036
0.00037333333333333326,5.5842425448859245
0.00039999999999999996,5.98031299749945
0.00042666666666666667,6.375755454809683
0.0004533333333333333,6.770518636181593
0.00047999999999999996,7.164550656453273
0.0005066666666666667,7.557799074701166
0.0005333333333333333,7.9502109399031475
0.00056,8.341732833988067
0.0005866666666666667,8.732310912664598
0.0006133333333333332,9.121890944348683
0.0006399999999999999,9.51041834745125
0.0006666666666666666,9.897838226242547
0.0006933333333333333,10.284095405473124
0.0007199999999999998,10.669134463902191
0.0007466666666666665,11.05289976686028
0.0007733333333333332,11.43533549795347
0.0007999999999999999,11.816385690000349
0.0008266666666666666,12.195994255279215
0.0008533333333333333,12.574105015151755
0.0008799999999999999,12.95066172911987
0.0009066666666666666,13.325608123364136
0.0009333333333333333,13.698887918805399
0.0009599999999999999,14.070444858725189
0.0009866666666666667,14.44022273597531
0.0010133333333333333,14.808165419802657
0.00104,15.174216882311354
0.0010666666666666665,15.538321224581011
0.001093333333333333,15.90042270245685
0.00112,16.260465752024995
0.0011466666666666665,16.618395014783744
0.0011733333333333333,16.974155362519866
0.0011999999999999997,17.32769192189696
0.0012266666666666665,17.67895009876154
0.0012533333333333333,18.027875602170823
0.0012799999999999999,18.3744144681454
0.0013066666666666665,18.71851308314832
0.0013333333333333333,19.06011820729156
0.0013599999999999999,19.39917699726978
0.0013866666666666667,19.73563702902048
0.0014133333333333333,20.069446320109016
0.0014399999999999997,20.400553351836276
0.0014666666666666665,20.72890709106632
0.001493333333333333,21.054457011770708
0.0015199999999999999,21.37715311628585
0.0015466666666666665,21.696945956279325
0.0015733333333333333,22.013786653420826
0.0015999999999999999,22.32762691975284
0.0016266666666666665,22.63841907775643
0.0016533333333333333,22.94611608010659
0.0016799999999999999,23.250671529112
0.0017066666666666667,23.552039695833603
0.0017333333333333333,23.850175538876336
0.0017599999999999998,24.145034722848155
0.0017866666666666667,24.436573636480617
0.0018133333333333332,24.72474941040497
0.00184,25.009519934577877
0.0018666666666666666,25.290843875350706
0.001893333333333333,25.56868069217641
0.0019199999999999998,25.842990653948103
0.0019466666666666664,26.113734854963187
0.0019733333333333334,26.380875230507336
0.002,26.644374572052342
0.0020266666666666666,26.90419654206211
0.0020533333333333332,27.160305688401046
0.00208,27.412667458339406
0.002106666666666667,27.661248212149875
0.002133333333333333,27.906015236290195
0.00216,28.146936756166607
0.002186666666666666,28.383981948472833
0.002213333333333333,28.617120953099917
0.00224,28.84632488461183
0.0022666666666666664,29.071565843282503
0.002293333333333333,29.29281692568968
0.00232,29.510052234861263
0.0023466666666666666,29.723246889970227
0.002373333333333333,29.93237703557411
0.0023999999999999994,30.137419850395457
0.002426666666666667,30.338353555639618
0.002453333333333333,30.53515742284674
0.00248,30.727811781274987
0.0025066666666666666,30.916298024811788
0.0025333333333333336,31.100598618411027
0.0025599999999999998,31.280697104053388
0.0025866666666666664,31.456578106227937
0.002613333333333333,31.62822733693294
0.0026400000000000004,31.795631600194334
0.0026666666666666666,31.95877879610038
0.002693333333333333,32.11765792435141
0.0027199999999999998,32.27225908732368
0.0027466666666666664,32.42257349264672
0.0027733333333333334,32.568593455293694
0.0028,32.71031239918482
0.0028266666666666666,32.84772485830377
0.002853333333333333,32.98082647732737
0.0028799999999999993,33.10961401176955
0.0029066666666666668,33.23408532764013
0.002933333333333333,33.35423940061956
0.00296,33.470076314751466
0.002986666666666666,33.58159726065402
0.003013333333333333,33.68880453325269
0.0030399999999999997,33.79170152903618
0.0030666666666666668,33.890292742838106
0.003093333333333333,33.98458376414724
0.00312,34.07458127294908
0.0031466666666666665,34.16029303510222
0.0031733333333333336,34.24172789725278
0.0031999999999999997,34.318895781290735
0.0032266666666666667,34.39180767835217
0.003253333333333333,34.460475642371584
0.00328,34.52491278318874
0.0033066666666666665,34.58513325921493
0.0033333333333333335,34.64115226966333
0.0033599999999999997,34.69298604634894
0.0033866666666666663,34.740651845063255
0.0034133333333333333,34.784167936529634
0.0034399999999999995,34.82355359694488
0.0034666666666666665,34.8588290981135
0.0034933333333333327,34.89001569718059
0.0035199999999999997,34.91713562597036
0.0035466666666666663,34.94021207993643
0.0035733333333333333,34.95926920673144
0.0035999999999999995,34.974332094402655
0.0036266666666666665,34.98542675922125
0.003653333333333333,34.99258013315245
0.00368,34.99582005097467
0.0037066666666666663,34.995175237055086
0.0037333333333333333,34.990675291790076
0.0037599999999999995,34.98235067771846
0.003786666666666666,34.97023270531623
0.003813333333333333,34.95435351848104
0.0038399999999999997,34.93474607971538
0.0038666666666666663,34.91144415501697
0.003893333333333333,34.884482298485864
0.00392,34.85389583665673
0.003946666666666667,34.81972085256609
0.003973333333333333,34.78199416956362
0.004,34.740753334876935
0.004026666666666666,34.69603660293953
0.004053333333333333,34.64788291849158
0.004079999999999999,34.59633189946318
0.0041066666666666665,34.54142381965012
0.004133333333333333,34.48319959119192
0.00416,34.42170074686211
0.004186666666666667,34.356969422181024
0.004213333333333334,34.289048337361024
0.00424,34.21798077909438
0.004266666666666666,34.143810582194064
0.004293333333333333,34.06658211109761
0.00432,33.98634024124436
0.004346666666666666,33.90313034033655
0.004373333333333332,33.81699824949423
0.0044,33.72799026431462
0.004426666666666666,33.63615311584609
0.0044533333333333334,33.54153395148714
0.00448,33.44418031582068
0.004506666666666667,33.344140131393864
0.004533333333333333,33.2414616794538
0.00456,33.13619358064922
0.004586666666666666,33.028384775708666
0.004613333333333334,32.91808450610471
0.00464,32.80534229471509
0.004666666666666666,32.69020792649004
0.004693333333333333,32.572731429136354
0.00472,32.452963053827695
0.004746666666666666,32.33095325595122
0.0047733333333333326,32.206752675900205
0.004799999999999999,32.08041211992201
0.004826666666666667,31.951982541031565
0.004853333333333334,31.821515019999197
0.00488,31.68906074642237
0.004906666666666666,31.55467099989081
0.004933333333333333,31.418397131253577
0.00496,31.280290543997666
0.004986666666666666,31.140402675746483
0.005013333333333333,30.998784979887297
0.00504,30.85548890733589
0.005066666666666667,30.710565888447235
0.0050933333333333325,30.564067315080003
0.0051199999999999996,30.41604452282368
0.005146666666666667,30.26654877339536
0.005173333333333333,30.11563123721504
0.0052,29.963342976166217
0.005226666666666666,29.809734926549723
0.005253333333333332,29.65485788223788
0.005280000000000001,29.498762478036333
0.005306666666666666,29.341499173260072
0.005333333333333333,29.183118235530834
0.0053599999999999984,29.023669724802236
0.005386666666666666,28.863203477618946
0.005413333333333333,28.701769091616118
0.0054399999999999995,28.53941591026532
0.005466666666666666,28.376193007872086
0.005493333333333333,28.212149174831577
0.00552,28.047332903146806
0.005546666666666667,27.881792372215244
0.005573333333333332,27.71557543488841
0.0056,27.548729603809416
0.005626666666666666,27.38130203803283
0.005653333333333333,27.213339529931208
0.005679999999999999,27.044888492392495
0.005706666666666666,26.875994946312293
0.005733333333333333,26.706704508384114
0.005759999999999999,26.537062379191955
0.005786666666666666,26.36711333160765
0.0058133333333333335,26.196901699496564
0.00584,26.02647136673419
0.005866666666666666,25.855865756536208
0.005893333333333333,25.685127821104626
0.00592,25.514300031592047
0.005946666666666667,25.34342436838579
0.005973333333333332,25.172542311714082
0.005999999999999999,25.00169483257546
0.006026666666666666,24.830922383992796
0.006053333333333333,24.660264892593187
0.0060799999999999995,24.489761750514315
0.006106666666666666,24.319451807638394
0.0061333333333333335,24.149373364153504
0.006159999999999999,23.979564163443676
0.006186666666666666,23.810061385306344
0.006213333333333333,23.6409016394985
0.00624,23.47212095961011
0.006266666666666667,23.30375479726493
0.006293333333333333,23.13583801664768
0.006319999999999999,22.968404889356812
0.006346666666666667,22.80148908958167
0.006373333333333332,22.63512368960295
0.0063999999999999994,22.46934115561463
0.0064266666666666665,22.304173343866307
0.0064533333333333335,22.139651497123356
0.00648,21.97580624144369
0.006506666666666666,21.812667583268396
0.006533333333333333,21.65026490682421
0.00656,21.488626971835174
0.006586666666666666,21.32778191154106
0.006613333333333333,21.167757231019294
0.006639999999999999,21.008579805808196
0.006666666666666667,20.85027588082732
0.006693333333333333,20.69287106959295
0.006719999999999999,20.53639035372417
0.0067466666666666664,20.380858082736847
0.006773333333333333,20.226297974121255
0.0068,20.07273311370015
0.006826666666666667,19.92018595626272
0.006853333333333332,19.768678326471004
0.006879999999999999,19.618231420034334
0.006906666666666666,19.468865805147384
0.006933333333333333,19.32060142418797
0.00696,19.173457595669607
0.006986666666666665,19.027453016444664
0.007013333333333333,18.882605764153258
0.007039999999999999,18.73893329991325
0.0070666666666666655,18.596452471246316
0.007093333333333333,18.455179515235745
0.00712,18.315130061910207
0.007146666666666667,18.176319137849088
0.007173333333333332,18.038761170004044
0.007199999999999999,17.90246998973157
0.007226666666666667,17.767458837031448
0.007253333333333333,17.633740364985663
0.007279999999999999,17.50132664439278
0.007306666666666666,17.370229168591916
0.007333333333333333,17.240458858471452
0.00736,17.112026067656547
0.0073866666666666655,16.984940587870355
0.0074133333333333325,16.859211654463298
0.0074399999999999996,16.734847952104747
0.007466666666666667,16.61185762063191
0.007493333333333333,16.49024826104999
0.007519999999999999,16.370026941678415
0.007546666666666667,16.251200204437193
0.007573333333333332,16.133774071268384
0.007599999999999999,16.017754050686246
0.007626666666666666,15.903145144451711
0.007653333333333333,15.789951854364237
0.007679999999999999,15.678178189166948
0.007706666666666666,15.567827671558252
0.0077333333333333325,15.458903345305394
0.00776,15.351407782453933
0.007786666666666666,15.245343090627992
0.007813333333333334,15.140710920415723
0.00784,15.03751247283461
0.007866666666666666,14.93574850687137
0.007893333333333334,14.835419347091193
0.007919999999999998,14.736524891310768
0.007946666666666666,14.639064618330522
0.007973333333333334,14.543037595719968
0.008,14.448442487652166
