epsilon1,sigma1_MPa
2.6666666666666667e-05,0.3999982206856058
5.333333333333333e-05,0.7999818020342696
7.999999999999999e-05,1.1999290922513406
0.00010666666666666667,1.5998138886012563
0.0001333333333333333,1.9996066070784744
0.00015999999999999999,2.3992748897135647
0.00018666666666666663,2.7987839954030895
0.00021333333333333333,3.1980970791282815
0.00023999999999999998,3.5971754049146427
0.0002666666666666666,3.995978515857154
0.0002933333333333333,4.394464374594474
0.00031999999999999997,4.792589482523845
0.00034666666666666667,5.190308983196172
0.00037333333333333326,5.58757675362173
0.00039999999999999996,5.9843454861373715
0.00042666666666666667,6.380566762774541
0.0004533333333333333,6.776191123581507
0.00047999999999999996,7.1711681300114964
0.0005066666666666667,7.56544642424203
0.0005333333333333333,7.958973785108907
0.00056,8.351697181201914
0.0005866666666666667,8.743562821564794
0.0006133333333333332,9.134516204361178
0.0006399999999999999,9.52450216380447
0.0006666666666666666,9.91346491559898
0.0006933333333333333,10.301348101098823
0.0007199999999999998,10.688094830357997
0.0007466666666666665,11.073647724217793
0.0007733333333333332,11.45794895555516
0.0007999999999999999,11.84094028979699
0.0008266666666666666,12.222563124789364
0.0008533333333333333,12.602758530097587
0.0008799999999999999,12.98146728580139
0.0009066666666666666,13.358629920840038
0.0009333333333333333,13.734186750953594
0.0009599999999999999,14.108077916259521
0.0009866666666666667,14.480243418497292
0.0010133333333333333,14.850623157968327
0.00104,15.219156970193735
0.0010666666666666665,15.585784662307953
0.001093333333333333,15.95044604920279
0.00112,16.313080989432986
0.0011466666666666665,16.67362942089125
0.0011733333333333333,17.032031396258517
0.0011999999999999997,17.388227118232294
0.0012266666666666665,17.74215697453422
0.0012533333333333333,18.09376157269586
0.0012799999999999999,18.44298177462017
0.0013066666666666665,18.78975873091436
0.0013333333333333333,19.134033914988656
0.0013599999999999999,19.4757491569141
0.0013866666666666667,19.8148466770315
0.0014133333333333333,20.15126911930235
0.0014399999999999997,20.48495958439213
0.0014666666666666665,20.815861662474905
0.001493333333333333,21.143919465748013
0.0015199999999999999,21.46907766064454
0.0015466666666666665,21.791281499730857
0.0015733333333333333,22.110476853276037
0.0015999999999999999,22.426610240479214
0.0016266666666666665,22.739628860340943
0.0016533333333333333,23.049480622163873
0.0016799999999999999,23.35611417566794
0.0017066666666666667,23.6594789407051
0.0017333333333333333,23.95952513655813
0.0017599999999999998,24.256203810808163
0.0017866666666666667,24.549466867755232
0.0018133333333333332,24.839267096376243
0.00184,25.125558197804505
0.0018666666666666666,25.408294812315077
0.001893333333333333,25.687432545800203
0.0019199999999999998,25.962927995719085
0.0019466666666666664,26.234738776506227
0.0019733333333333334,26.50282354442309
0.002,26.767142021837312
0.0020266666666666666,27.027655020914544
0.0020533333333333332,27.28432446670762
0.00208,27.53711341962839
0.002106666666666667,27.785986097287513
0.002133333333333333,28.030907895687886
0.00216,28.271845409757827
0.002186666666666666,28.508766453209965
0.002213333333333333,28.741640077712812
0.00224,28.970436591361636
0.0022666666666666664,29.195127576436285
0.002293333333333333,29.415685906433417
0.00232,29.632085762361488
0.0023466666666666666,29.844302648286938
0.002373333333333333,30.052313406120753
0.0023999999999999994,30.256096229634753
0.002426666666666667,30.455630677697695
0.002453333333333333,30.65089768672162
0.00248,30.841879582309517
0.0025066666666666666,31.02856009009578
0.0025333333333333336,31.21092434577148
0.0025599999999999998,31.38895890428725
0.0025866666666666664,31.56265174822679
0.002613333333333333,31.731992295344984
0.0026400000000000004,31.8969714052647
0.0026666666666666666,32.05758138532758
0.002693333333333333,32.21381599559422
0.0027199999999999998,32.36567045298983
0.0027466666666666664,32.5131414345925
0.0027733333333333334,32.656227080061235
0.0028,32.794926993202054
0.0028266666666666666,32.92924224267075
0.002853333333333333,33.05917536181183
0.0028799999999999993,33.18473034763357
0.0029066666666666668,33.305912658919944
0.002933333333333333,33.42272921348082
0.00296,33.53518838454236
0.002986666666666666,33.643299996280355
0.003013333333333333,33.74707531849986
0.0030399999999999997,33.84652706046513
0.0030666666666666668,33.94166936388446
0.003093333333333333,34.0325177950554
0.00312,34.11908933617616
0.0031466666666666665,34.201402375830014
0.0031733333333333336,34.27947669864986
0.0031999999999999997,34.353333474170874
0.0032266666666666667,34.422995244880035
0.003253333333333333,34.488485913471294
0.00328,34.54983072931678
0.0033066666666666665,34.60705627416386
0.0033333333333333335,34.66019044706977
0.0033599999999999997,34.709262448584795
0.0033866666666666663,34.75430276419675
0.0034133333333333333,34.79534314704943
0.0034399999999999995,34.832416599948196
0.0034666666666666665,34.865557356667
0.0034933333333333327,34.894800862571095
0.0035199999999999997,34.920183754570445
0.0035466666666666663,34.94174384041952
0.0035733333333333333,34.95952007737944
0.0035999999999999995,34.973552550258795
0.0036266666666666665,34.98388244885057
0.003653333333333333,34.990552044782206
0.00368,34.99360466779681
0.0037066666666666663,34.993084681484106
0.0037333333333333333,34.9890374584794
0.0037599999999999995,34.981509355150024
0.003786666666666666,34.97054768578853
0.003813333333333333,34.95620069633269
0.0038399999999999997,34.938517537632194
0.0038666666666666663,34.91754823828281
0.003893333333333333,34.89334367704852
0.00392,34.865955554892984
0.003946666666666667,34.835436366641375
0.003973333333333333,34.801839372294225
0.004,34.76521856801517
0.004026666666666666,34.72562865681432
0.004053333333333333,34.68312501894954
0.004079999999999999,34.63776368206793
0.0041066666666666665,34.589601291109695
0.004133333333333333,34.538695077997254
0.00416,34.48510283113197
0.004186666666666667,34.428882864721125
0.004213333333333334,34.370093987958064
0.00424,34.308795474078096
0.004266666666666666,34.245047029312865
0.004293333333333333,34.178908761766074
0.00432,34.110441150232994
0.004346666666666666,34.039705012986715
0.004373333333333332,33.96676147655317
0.0044,33.891671944497986
0.004426666666666666,33.81449806624682
0.0044533333333333334,33.735301705961945
0.00448,33.65414491149651
0.004506666666666667,33.571089883448714
0.004533333333333333,33.48619894433722
0.00456,33.399534507919434
0.004586666666666666,33.311159048673396
0.004613333333333334,33.221135071464545
0.00464,33.12952508141773
0.004666666666666666,33.0363915540148
0.004693333333333333,32.9417969054376
0.00472,32.84580346317636
0.004746666666666666,32.74847343692227
0.0047733333333333326,32.649868889763574
0.004799999999999999,32.550051709703496
0.004826666666666667,32.44908358151804
0.004853333333333334,32.34702595897175
0.00488,32.24394003740814
0.004906666666666666,32.139886726732314
0.004933333333333333,32.034926624801464
0.00496,31.929119991239755
0.004986666666666666,31.822526721692654
0.005013333333333333,31.71520632253584
0.00504,31.607217886053043
0.005066666666666667,31.49862006609682
0.0050933333333333325,31.38947105424559
0.0051199999999999996,31.27982855646992
0.005146666666666667,31.16974977032026
0.005173333333333333,31.05929136264808
0.0052,30.948509447871487
0.005226666666666666,30.837459566796078
0.005253333333333332,30.726196666001172
