x_cm,y_cm,z_cm,crack_id,crack_set
4.609585060338359,0.7877143499296423,9.276255465724805,0,1
5.085591211874736,1.023144068993373,8.867003712363754,0,1
4.502841703911475,0.9700566566102143,8.827394377199209,0,1
4.389047345698519,0.8716778748548432,9.022020778671449,0,1
4.622302531378428,0.7011084228809537,9.478910958226647,0,1
4.5253406571941674,0.8374158209025555,9.138608556777301,0,1
4.657564018098125,0.9658154910075444,8.880069772958013,0,1
4.780635917658278,1.1039032964419544,8.596716842400566,0,1
4.460073072200306,0.7560523413454071,9.307575366645526,0,1
5.628360183374652,0.9719113775795686,9.135377800135021,0,1
4.6838553367964835,0.8517233609350099,9.149688228054503,0,1
5.487240857090371,0.8313941392371449,9.419309744976127,0,1
5.5402045750568965,1.020721808504291,8.9986945320205,0,1
5.145430490525278,1.1815122043661797,8.51947918667008,0,1
5.181461763821944,0.8774726547098171,9.228533422399055,0,1
4.440568782504831,0.759736075745923,9.293694604195414,0,1
4.444896943866599,0.8849441505437915,9.007012618820136,0,1
4.8134671506145015,0.9889354880655541,8.870163028216973,0,1
4.846330965734334,1.0971260805210736,8.630524752346904,0,1
4.9165351587259725,0.8471103700216787,9.224845961140167,0,1
4.618805498618601,1.0518255960864702,8.671559756279375,0,1
4.537840976904236,0.9571653074483274,8.866744313540135,0,1
5.103970215645497,0.7545399291621477,9.489686435297667,0,1
5.563326536428962,0.9240690707876477,9.227336472549828,0,1
5.560379377416147,0.993151656444452,9.067681788257666,0,1
4.806167901737982,0.918486171676363,9.030117529124883,0,1
5.339444282559981,1.1465613043309317,8.653663933804117,0,1
5.460151399619529,1.0195075171214687,8.979277656682841,0,1
4.721828340775442,0.9046947767732696,9.03842921056511,0,1
5.325003066700322,1.043570218317484,8.886458229210694,0,1
5.321454773191614,1.0968134874379187,8.763055078211451,0,1
5.027658153986808,1.1747668021906505,8.502315363917146,0,1
5.599872278835484,0.9947664442543942,9.074925362026782,0,1
5.098140392797199,1.0162490316695154,8.886338486785041,0,1
5.313516590925439,1.0813010092320965,8.796519647202311,0,1
5.520193087657265,0.8783963696410175,9.320382392686145,0,1
4.659184510639756,0.7550725089624628,9.365066880635162,0,1
4.990292973877821,0.6963363371329248,9.59197314443141,0,1
4.679077676169162,1.0528155977149318,8.686004567256733,0,1
5.281243078609728,0.9194661926796589,9.159662340669131,0,1
5.450487444342026,0.9616259242895827,9.109679983067723,0,1
4.579690210624826,0.8176113262494336,9.199221702918148,0,1
5.603635978770507,0.9872930480546547,9.09315260007939,0,1
4.619616602479973,0.8830411585197787,9.059859784369632,0,1
4.70646971072339,0.9451128710003941,8.941237652501176,0,1
5.14733491744734,0.7355424682122996,9.545396540460912,0,1
4.760080702045763,0.7746074986650489,9.348142564106242,0,1
5.115226303212716,1.1185793754735303,8.655797099177239,0,1
4.37414965511031,0.8352115895651128,9.101732317297095,0,1
5.518623732353394,1.0188663216383005,8.996973649001138,0,1
5.388793278321527,0.833199925438136,9.387845920966626,0,1
4.412084841456053,0.7981704802849164,9.197422714092138,0,1
5.509968954814131,1.0582396975855863,8.904043964907869,0,1
5.58774056262527,0.9097793010237774,9.266965085294991,0,1
5.507774786746162,0.995058120619362,9.048704509493628,0,1
4.983890845459377,0.7363695667793605,9.498151244906566,0,1
4.683526956863356,0.9535902135593636,8.915381341988562,0,1
4.74999569673545,0.8373145695173037,9.201166460898882,0,1
5.462670890168117,1.0023676835210455,9.01938512560683,0,1
5.115394894432583,0.9877474030574938,8.956657259318343,0,1
4.860978323493215,1.0097380854944504,8.835513802909782,0,1
4.529915393118265,0.992149657096275,8.784108327425052,0,1
5.0443618642394545,0.7283980439610742,9.533255866018612,0,1
5.046388447894299,0.978092949309744,8.959710944298992,0,1
5.183611076380397,1.0258075587184465,8.888072963870174,0,1
